,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
111,2020_04_25,-34.5748392,-58.4826125,https://departamento.mercadolibre.com.ar/MLA-821951824-alquiler-temporal-villa-urquiza-monoambiente-balcon-ciarec-_JM,Alquiler Temporal Villa Urquiza Monoambiente Balcón Ciarec,Departamento,30000.0,ARS,38,1
112,2020_04_25,-34.591689,-58.4401264,https://departamento.mercadolibre.com.ar/MLA-821995794-comodo-dpto-estrategicamente-ubicado-_JM,Comodo Dpto Estrategicamente Ubicado,Departamento,1500.0,ARS,32,2
113,2020_04_25,-34.5784096,-58.4404107,https://departamento.mercadolibre.com.ar/MLA-822442446-palermo-hollywood-cramer-40-departamento-temporario-cochera-_JM,Palermo Hollywood Cramer 40 Departamento Temporario Cochera,Departamento,3000.0,ARS,65,2
114,2020_04_25,-34.578279,-58.449865,https://departamento.mercadolibre.com.ar/MLA-822442507-departamento-amoblado-temporario-de-catergoria-bs-as-_JM,Departamento Amoblado Temporario De Catergoria Bs As,Departamento,3000.0,ARS,55,2
115,2020_04_25,-34.598644,-58.372609,https://departamento.mercadolibre.com.ar/MLA-822970757-alquiler-departamento-temporario-retiro-microcentro-_JM,Alquiler Departamento Temporario Retiro-microcentro,Departamento,1350.0,ARS,30,2
116,2020_04_25,-34.6243077,-58.4342569,https://departamento.mercadolibre.com.ar/MLA-823551412-av-jose-maria-moreno-al-500-caballito-_JM,Av Jose Maria Moreno Al 500 - Caballito,Departamento,750.0,USD,50,2
117,2020_04_25,-34.5864481,-58.3952121,https://departamento.mercadolibre.com.ar/MLA-824206014-exclusivo-departamento-2-dormitorios-seguridad-24-hs-_JM,"Exclusivo Departamento 2 Dormitorios, Seguridad 24 Hs",Departamento,120.0,USD,130,3
118,2020_04_25,-34.6058546,-58.4263879,https://departamento.mercadolibre.com.ar/MLA-824279022-temporario-1-2-y-3-amb-fte-a-hospital-italiano-naval-almagro-_JM,Temporario 1 2 Y 3 Amb Fte A Hospital Italiano Naval Almagro,Departamento,1266.0,ARS,45,1
119,2020_04_25,-34.6002292,-58.3783981,https://departamento.mercadolibre.com.ar/MLA-824746137-departamento-2-ambientes-19000-por-mes-_JM,Departamento 2 Ambientes. $19000 Por Mes,Departamento,19000.0,ARS,35,2
120,2020_04_25,-34.607286,-58.429352,https://departamento.mercadolibre.com.ar/MLA-825069293-alquiler-temporal-zona-hospital-italiano-_JM,Alquiler Temporal Zona Hospital Italiano,Departamento,1800.0,ARS,30,1
121,2020_04_25,-34.5594387,-58.454836,https://departamento.mercadolibre.com.ar/MLA-825087821-arcos-2200-increible-piso-302-m2-2-cocheras--_JM,Arcos 2200 | Increíble Piso | 302 M2 | 2 Cocheras |,Departamento,5500.0,USD,302,4
122,2020_04_25,-34.5958996,-58.3945072,https://departamento.mercadolibre.com.ar/MLA-825186532-departamento-alquiler-temporario-mensual-recoleta-ateneo-_JM,Departamento Alquiler Temporario Mensual Recoleta Ateneo,Departamento,1950.0,ARS,60,2
123,2020_04_25,-34.5630242,-58.4385988,https://departamento.mercadolibre.com.ar/MLA-825339197-departamento-belgrano-_JM,Departamento - Belgrano,Departamento,4500.0,USD,290,5
124,2020_04_25,-34.5873032,-58.4072378,https://departamento.mercadolibre.com.ar/MLA-825604471-excelente-studio-en-el-corazon-de-recoleta-_JM,Excelente Studio En El Corazon De Recoleta,Departamento,35000.0,ARS,60,1
125,2020_04_25,-34.5738058,-58.4423589,https://departamento.mercadolibre.com.ar/MLA-826028332-departamento-con-2-patios-90-m2-parrilla-y-pileta-_JM,Departamento Con 2 Patios (90 M2) - Parrilla Y Pileta,Departamento,750.0,USD,90,2
126,2020_04_25,-34.5901891,-58.4103563,https://departamento.mercadolibre.com.ar/MLA-827088941-vende-dueno-alto-palermo-semipiso-antiguo-3-ambientes-_JM,Vende Dueño  Alto Palermo Semipiso Antiguo 3 Ambientes.,Departamento,165000.0,ARS,50,3
127,2020_04_25,-34.5625443,-58.4428188,https://departamento.mercadolibre.com.ar/MLA-827206471-re-estrene-4-ambientes-belgrano-todo-externo-_JM,Re - Estrene - 4 Ambientes. Belgrano. Todo Externo.,Departamento,58000.0,ARS,152,4
128,2020_04_25,-34.6078478,-58.3765323,https://departamento.mercadolibre.com.ar/MLA-827206529-maipu-2-ambientesamobladotodo-incluidomicrocentro-_JM,Maipu 2 Ambientes.amoblado.todo Incluido.microcentro,Departamento,21000.0,ARS,30,2
129,2020_04_25,-34.5964661,-58.4015042,https://departamento.mercadolibre.com.ar/MLA-827207458-2-ambientes-luminosoamobladopaquete-recoleta-larrea-900-_JM,2 Ambientes Luminoso.amoblado.paquete! Recoleta. Larrea 900,Departamento,25990.0,ARS,45,2
130,2020_04_25,-34.5796043,-58.4286404,https://departamento.mercadolibre.com.ar/MLA-827207510-palermo-hollywood-monoambiente-nuevo-charcas-4900-_JM,Palermo Hollywood - Monoambiente Nuevo Charcas 4900,Departamento,22900.0,ARS,28,1
131,2020_04_25,-34.5903425,-58.4033295,https://departamento.mercadolibre.com.ar/MLA-827407664-moderno-departamento-en-recoleta-con-balcon-_JM,Moderno Departamento En Recoleta Con Balcón,Departamento,218.0,USD,33,1
132,2020_04_25,-34.5821384,-58.409232,https://departamento.mercadolibre.com.ar/MLA-827407733-moderno-departamento-en-palermo-con-balcon-_JM,Moderno Departamento En Palermo Con Balcón,Departamento,320.0,USD,44,1
133,2020_04_25,-34.606191,-58.39068,https://departamento.mercadolibre.com.ar/MLA-827407805-moderno-departamento-para-2-personas-en-buenos-aires-_JM,Moderno Departamento Para 2 Personas En Buenos Aires,Departamento,196.0,USD,40,0
134,2020_04_25,-34.591546,-58.4010437,https://departamento.mercadolibre.com.ar/MLA-827655932-departamentos-alquiler-recoleta-_JM,Departamentos Alquiler Recoleta,Departamento,45000.0,ARS,117,3
135,2020_04_25,-38.0017495,-57.5426875,https://departamento.mercadolibre.com.ar/MLA-827867012-dueno-directo-alquila-departamento-3-ambientes-tribunales-_JM,Dueño Directo Alquila Departamento 3 Ambientes Tribunales,Departamento,50.0,ARS,85,3
136,2020_04_25,-34.607895,-58.395033,https://departamento.mercadolibre.com.ar/MLA-828249259-alquiler-temporario-congreso-_JM,Alquiler Temporario Congreso,Departamento,1200.0,ARS,30,1
137,2020_04_25,-34.5999595,-58.3754815,https://departamento.mercadolibre.com.ar/MLA-828291633-buenos-aires-alquiler-temporario-sobre-peatonal-florida-_JM,Buenos Aires - Alquiler Temporario Sobre Peatonal Florida,Departamento,1450.0,ARS,46,2
138,2020_04_25,-34.5863342,-58.395187,https://departamento.mercadolibre.com.ar/MLA-828471355-departamento-temporario-por-mes-wifi-recoleta-_JM,"Departamento Temporario Por Mes, Wifi, Recoleta",Departamento,44000.0,ARS,45,2
139,2020_04_25,-34.6033502,-58.3983971,https://departamento.mercadolibre.com.ar/MLA-828621325-excelente-2-ambientes-a-estrenar-zona-facultad-de-medicina-_JM,Excelente 2 Ambientes A Estrenar Zona Facultad De Medicina,Departamento,1500.0,ARS,48,2
140,2020_04_25,-34.5906877,-58.4130034,https://departamento.mercadolibre.com.ar/MLA-828738687-alquiler-departamento-por-dia-zona-alto-palermo-shooping-_JM,Alquiler Departamento Por Dia Zona Alto Palermo Shooping,Departamento,3000.0,ARS,70,4
141,2020_04_25,-34.5754549,-58.423639,https://departamento.mercadolibre.com.ar/MLA-828882114-amplio-y-luminoso-monoambiente-palermo-con-amenities-_JM,Amplio Y Luminoso Monoambiente Palermo Con Amenities,Departamento,36000.0,ARS,40,1
142,2020_04_25,-34.6034638,-58.3767116,https://departamento.mercadolibre.com.ar/MLA-829536748-2-ambientes-en-el-centro-ideal-alquiler-temporario-_JM,2 Ambientes En El Centro Ideal Alquiler Temporario,Departamento,79000.0,USD,30,2
143,2020_04_25,-34.6139839,-58.3914848,https://departamento.mercadolibre.com.ar/MLA-829866915-pampa-spot-departamento-temporal-belgrano-fleni-icba-_JM,Pampa Spot - Departamento Temporal Belgrano Fleni Icba,Departamento,3600.0,ARS,40,2
144,2020_04_25,-34.5544721,-58.4639943,https://departamento.mercadolibre.com.ar/MLA-829926330-alq-temp-dep-3-amb-nunezbelgr-6pers-scabildo-oportunidad-_JM,"Alq Temp Dep 3 Amb, Nuñez/belgr 6pers-s/cabildo-oportunidad",Departamento,2000.0,ARS,50,3
145,2020_04_25,-34.6072216,-58.3978596,https://departamento.mercadolibre.com.ar/MLA-830388662-once-bsas-30m2-temporario-equipado-_JM,Once. Bs.as. 30m2. Temporario  Equipado,Departamento,1200.0,ARS,30,1
146,2020_04_25,-34.5822984,-58.4518943,https://departamento.mercadolibre.com.ar/MLA-830392656-temporario-palermo-wifi-cable-cochera-smart-tv-pileta-_JM,"Temporario Palermo Wifi, Cable, Cochera, Smart Tv, Pileta",Departamento,35000.0,ARS,45,2
147,2020_04_25,-34.566057,-58.463276,https://departamento.mercadolibre.com.ar/MLA-830626591-2-amb-en-suite-cochera-amenities-todo-incluido-_JM,2 Amb. En Suite | Cochera | Amenities | Todo Incluido,Departamento,950.0,USD,55,2
148,2020_04_25,-34.6043239,-58.4092885,https://departamento.mercadolibre.com.ar/MLA-830642153-hermoso-departamento-en-zona-hospital-italiano-_JM,Hermoso Departamento En Zona Hospital Italiano,Departamento,1500.0,ARS,33,1
149,2020_04_25,-34.6207562,-58.371366,https://departamento.mercadolibre.com.ar/MLA-831456157-amplio-departamento-4-ambientes-para-5-personas-en-san-telmo-_JM,Amplio Departamento 4 Ambientes Para 5 Personas En San Telmo,Departamento,411.0,USD,100,4
150,2020_04_25,-34.5753283,-58.420624,https://departamento.mercadolibre.com.ar/MLA-831500105-apartamentos-temporarios-equipados-con-amenities-_JM,Apartamentos Temporarios Equipados Con Amenities,Departamento,3900.0,ARS,60,2
151,2020_04_25,-34.5891403,-58.399889,https://departamento.mercadolibre.com.ar/MLA-831718765-dodis-studio-loft-a-6-cuadras-del-cementerio-de-la-recoleta-_JM,"Dodis Studio Loft, A 6 Cuadras Del Cementerio De La Recoleta",Departamento,2200.0,ARS,38,2
152,2020_04_25,-34.579804,-58.4284191,https://departamento.mercadolibre.com.ar/MLA-831801953-hermoso-monoambiente-en-palermo-hollywood-_JM,Hermoso Monoambiente En Palermo Hollywood,Departamento,1800.0,ARS,35,1
153,2020_04_25,-34.5791379,-58.4407582,https://departamento.mercadolibre.com.ar/MLA-831808709-departamento-en-elcano-y-cramer-_JM,Departamento En Elcano Y Cramer,Departamento,1500.0,ARS,35,1
154,2020_04_25,-34.600268,-58.495136,https://departamento.mercadolibre.com.ar/MLA-831855930-tinogasta-3150-villa-del-parque-_JM,Tinogasta 3150 - Villa Del Parque,Departamento,2200.0,ARS,38,2
155,2020_04_25,-34.6526355,-58.4889593,https://departamento.mercadolibre.com.ar/MLA-832061384-departamento-monoambiente-c-balcon-a-la-calle-sin-expensas-_JM,Departamento Monoambiente C/ Balcon A La Calle Sin Expensas.,Departamento,7500.0,ARS,35,1
156,2020_04_25,-34.590009,-58.410032,https://departamento.mercadolibre.com.ar/MLA-832079368-alquilo-alto-palermobillinghurst-y-santa-fe--_JM,"Alquilo Alto Palermo,billinghurst Y Santa Fe-",Departamento,4800.0,ARS,97,4
157,2020_04_25,-34.6018656,-58.4969021,https://departamento.mercadolibre.com.ar/MLA-832094221-departamentos-totalmente-equipados-para-23-personas-_JM,Departamentos Totalmente Equipados Para 2/3 Personas ,Departamento,2200.0,ARS,50,1
158,2020_04_25,-34.6073692,-58.3766374,https://departamento.mercadolibre.com.ar/MLA-832253044-departamento-en-alquiler-temporario-caba-_JM,Departamento En Alquiler Temporario Caba,Departamento,60000.0,ARS,82,4
159,2020_04_25,-34.5677662,-58.4510301,https://inmueble.mercadolibre.com.ar/MLA-832264857-hermoso-departamento-en-belgrano-_JM,Hermoso Departamento En Belgrano ,Otro inmueble,1600.0,ARS,72,
160,2020_04_25,-34.6045562,-58.3928073,https://departamento.mercadolibre.com.ar/MLA-832771940-hermoso-2-ambientes-amueblado-y-equipado-p2-pers-centro-_JM,Hermoso 2 Ambientes - Amueblado Y Equipado P/2 Pers - Centro,Departamento,28000.0,ARS,38,2
161,2020_04_25,-34.6355314,-58.5248138,https://departamento.mercadolibre.com.ar/MLA-833084289-alquiler-por-dia-departamento-a-estrenar-_JM,Alquiler Por Dia. Departamento A Estrenar,Departamento,2500.0,ARS,70,3
162,2020_04_25,-34.6036844,-58.3815591,https://inmueble.mercadolibre.com.ar/MLA-833267483-alquiler-departamento-2-ambiente-profesional-incluye-expensa-_JM,Alquiler Departamento 2 Ambiente Profesional Incluye Expensa,Oficina,24000.0,ARS,32,
163,2020_04_25,-34.6036785,-58.3787555,https://departamento.mercadolibre.com.ar/MLA-833352188-departamento-comodo-funcional-y-excelente-ubicacion-_JM,"Departamento Comodo,  Funcional Y Excelente Ubicacion",Departamento,1150.0,ARS,35,2
164,2020_04_25,-34.5769844,-58.4137603,https://departamento.mercadolibre.com.ar/MLA-833370311-departamento-palermo-chico-_JM,Departamento - Palermo Chico,Departamento,2000.0,USD,310,5
165,2020_04_25,-34.6046121,-58.396629,https://departamento.mercadolibre.com.ar/MLA-833776477-alquiler-temporal-departamento-zona-centro-muy-luminoso-_JM,Alquiler Temporal Departamento Zona Centro. Muy Luminoso.,Departamento,2000.0,ARS,50,2
166,2020_04_25,-34.6101486,-58.366209,https://departamento.mercadolibre.com.ar/MLA-834107735-alquilo-departamento-temporal-en-capital-puerto-madero-_JM,Alquilo Departamento Temporal En Capital - Puerto Madero,Departamento,56000.0,ARS,60,2
167,2020_04_25,-34.5608198,-58.4425009,https://departamento.mercadolibre.com.ar/MLA-834113731-luminoso-y-cuidado-2-amb-barrancas-de-belgrano-dueno-directo-_JM,Luminoso Y Cuidado 2 Amb Barrancas De Belgrano Dueño Directo,Departamento,1850.0,ARS,48,2
168,2020_04_25,-34.5985264,-58.4404789,https://departamento.mercadolibre.com.ar/MLA-834191610-departamento-alquiler-temporal-zona-palermo-wit-_JM,Departamento Alquiler Temporal Zona Palermo Wit,Departamento,2900.0,ARS,90,3
169,2020_04_25,-34.5980124,-58.4161032,https://departamento.mercadolibre.com.ar/MLA-834233329-apartamento-temporario-2-ambi-3-pers-universidad-palermo-luz-_JM,Apartamento Temporario 2 Ambi 3 Pers Universidad Palermo Luz,Departamento,2000.0,ARS,44,2
170,2020_04_25,-34.5895299,-58.4025324,https://departamento.mercadolibre.com.ar/MLA-834286986-alquiler-por-dia-de-depto-en-recoleta-para-2-3-o-4-personas-_JM,"Alquiler Por Día De Depto En Recoleta Para 2, 3 O 4 Personas",Departamento,2300.0,ARS,39,2
171,2020_04_25,-34.5570816,-58.4510288,https://departamento.mercadolibre.com.ar/MLA-834448080-av-libertador-y-mendoza-fleni-icba-eneri-fleming-ulme-_JM,Av. Libertador Y Mendoza Fleni Icba Eneri Fleming Ulme,Departamento,1488.0,ARS,40,2
172,2020_04_25,-34.5528279,-58.4528099,https://departamento.mercadolibre.com.ar/MLA-834449736-av-libertador-y-roosevelt-fleni-icba-eneri-ivi-alcla-_JM,Av. Libertador Y Roosevelt  Fleni Icba Eneri Ivi Alcla,Departamento,1488.0,ARS,72,2
173,2020_04_25,-34.5636819,-58.4424914,https://departamento.mercadolibre.com.ar/MLA-834471657-dpto-apto-profesional-zabala-1700-y-avluis-ma-campos-3-am-_JM,Dpto Apto Profesional Zabala 1700 Y Av.luis Ma. Campos- 3 Am,Departamento,25000.0,ARS,55,3
174,2020_04_25,-34.5722792,-58.4332258,https://departamento.mercadolibre.com.ar/MLA-834647968-duplex-en-las-canitas-_JM,Duplex En Las Cañitas,Departamento,37000.0,ARS,60,2
175,2020_04_25,-34.5868045,-58.388625,https://departamento.mercadolibre.com.ar/MLA-834787880-departamento-temporario-recoleta-_JM,Departamento Temporario Recoleta,Departamento,1800.0,ARS,35,2
176,2020_04_25,-34.5974727,-58.4980184,https://departamento.mercadolibre.com.ar/MLA-834883576-villa-del-parque-2-amb-alquiler-temporario-exc-ubicacion-_JM,Villa Del Parque 2 Amb Alquiler Temporario Exc Ubicacion,Departamento,2200.0,ARS,35,2
177,2020_04_25,-34.5898773,-58.4075431,https://departamento.mercadolibre.com.ar/MLA-834909496-mejor-recoleta-ubicacion-todo-cerca-y-medios-de-transporte-_JM,"Mejor Recoleta Ubicación, Todo Cerca Y Medios De Transporte",Departamento,90.0,USD,100,4
178,2020_04_25,-34.622968,-58.3966526,https://departamento.mercadolibre.com.ar/MLA-835090157-hermoso-departamento-de-3-ambientes-con-pileta-_JM,Hermoso Departamento De 3 Ambientes Con Pileta,Departamento,35000.0,ARS,60,3
179,2020_04_25,-34.5913654,-58.3945796,https://departamento.mercadolibre.com.ar/MLA-835255494-departamento-de-2-ambientes-en-recoleta-_JM,Departamento De 2 Ambientes En Recoleta,Departamento,18500.0,ARS,36,2
180,2020_04_25,-34.6121595,-58.3704395,https://departamento.mercadolibre.com.ar/MLA-835257508-departamento-san-telmo-excelente-ubicacion-alquiler-temporal-_JM,Departamento San Telmo Excelente Ubicacion Alquiler Temporal,Departamento,1750.0,ARS,35,2
181,2020_04_25,-34.56816,-58.486563,https://departamento.mercadolibre.com.ar/MLA-835529699-venta-con-renta-monoambiente-dividido-camenities-_JM,Venta Con Renta: Monoambiente Dividido C/amenities,Departamento,82000.0,USD,35,1
182,2020_04_25,-34.5565449,-58.4496014,https://departamento.mercadolibre.com.ar/MLA-835568735-like-home-departamento-2amb4-pers-belgrano-barrio-chino-_JM,Like Home Departamento 2amb/4 Pers Belgrano (barrio Chino),Departamento,1900.0,ARS,45,2
183,2020_04_25,-34.5746576,-58.4638684,https://departamento.mercadolibre.com.ar/MLA-835613578-excelente-piso-de-4-ambientes-de-gran-categoria-belgrano-r-_JM,Excelente Piso De 4 Ambientes De Gran Categoria. Belgrano R!,Departamento,1200.0,USD,153,4
184,2020_04_25,-34.8315657,-55.2120456,https://departamento.mercadolibre.com.ar/MLA-835622828-las-canitas-2-dorm-2-banos-_JM,Las Cañitas 2 Dorm 2 Baños,Departamento,7000.0,ARS,85,3
185,2020_04_25,-34.5773451,-58.4241803,https://departamento.mercadolibre.com.ar/MLA-835623805-dept-amueblado-2-amb-en-la-mejor-zona-de-palermo-_JM,Dept Amueblado 2 Amb En La Mejor Zona De Palermo,Departamento,550.0,USD,38,2
186,2020_04_25,-34.5903577,-58.5067062,https://departamento.mercadolibre.com.ar/MLA-835699750-departamento-de-alquiler-temporal-cap-fed-villa-devoto-_JM,Departamento De Alquiler Temporal Cap Fed Villa Devoto,Departamento,2200.0,ARS,38,1
187,2020_04_25,-34.6001999,-58.379765,https://departamento.mercadolibre.com.ar/MLA-836057477-alquiler-temporal-departamento-amoblado-buenos-aires-centro-_JM,Alquiler Temporal Departamento Amoblado Buenos Aires Centro,Departamento,1080.0,USD,72,4
188,2020_04_25,-34.5977045,-58.377583,https://departamento.mercadolibre.com.ar/MLA-836058391-departamento-microcentro-temporal-por-dia-todo-equipado-_JM,Departamento Microcentro. Temporal Por Dia Todo Equipado,Departamento,1950.0,ARS,40,2
189,2020_04_25,-34.5873725,-58.4130562,https://departamento.mercadolibre.com.ar/MLA-836247861-33000alquiler-temporario-precio-mes-completo-30000i-_JM,33000alquiler Temporario Precio  ..mes Completo 30.000.i,Departamento,33500.0,ARS,45,1
190,2020_04_25,-34.5877183,-58.3908458,https://departamento.mercadolibre.com.ar/MLA-836273656-recoleta-piso-de-3-amb-balcon-vista-abierta-_JM,Recoleta Piso De 3 Amb * Balcon * Vista Abierta,Departamento,1800.0,USD,116,3
191,2020_04_25,-34.5540809,-58.450256,https://departamento.mercadolibre.com.ar/MLA-836314897-excelente-depto-belgrano-zona-fleni-cardiovascular-_JM,Excelente Depto. Belgrano Zona Fleni . Cardiovascular,Departamento,100.0,USD,100,4
192,2020_04_25,-34.555907,-58.448381,https://departamento.mercadolibre.com.ar/MLA-836443815-alq-temporario-3-amb-tot-equip-zona-belgrano-_JM,"Alq. Temporario , 3 Amb Tot Equip. Zona Belgrano",Departamento,65000.0,ARS,60,3
193,2020_04_25,-34.6097265,-58.4245771,https://departamento.mercadolibre.com.ar/MLA-836728121-tresterrazas-rentapart-hospital-italiano-sin-comision-_JM,Tresterrazas Rentapart Hospital Italiano Sin Comision¡,Departamento,1500.0,ARS,38,1
194,2020_04_25,-34.6088258,-58.4004654,https://departamento.mercadolibre.com.ar/MLA-836960351-hermoso-departamento-de-dos-ambientes-ideal-estudiantes-_JM,Hermoso Departamento De Dos Ambientes Ideal Estudiantes!!,Departamento,25500.0,ARS,40,2
195,2020_04_25,-34.6050686,-58.4291302,https://departamento.mercadolibre.com.ar/MLA-837105191-alquiler-temporario-monoambiente-en-caballito-_JM,Alquiler Temporario Monoambiente En Caballito,Departamento,19000.0,ARS,18,1
